t_ms,clip_id,ax,ay,az,gx,gy,gz,label
435669,11,1.229858,-0.358887,-0.223267,83.007812,53.710937,1.220703,circulos
435679,11,1.278564,-0.38147,-0.256958,84.106445,53.100586,6.408691,circulos
435689,11,1.328735,-0.389771,-0.293213,84.960937,52.246094,11.779785,circulos
435699,11,1.37439,-0.398193,-0.334961,86.05957,50.354004,18.371582,circulos
435709,11,1.411865,-0.40979,-0.380981,87.219238,48.400879,27.648926,circulos
435732,11,1.5177,-0.424561,-0.425293,83.618164,42.175293,27.46582,circulos
435741,11,1.527832,-0.417969,-0.418823,80.871582,38.696289,25.268555,circulos
435751,11,1.539673,-0.419556,-0.422729,77.636719,34.912109,23.193359,circulos
435760,11,1.563965,-0.423462,-0.430664,72.143555,26.000977,21.118164,circulos
435779,11,1.625,-0.403809,-0.452637,68.847656,15.380859,23.925781,circulos
435789,11,1.630005,-0.401367,-0.448486,67.138672,10.131836,25.146484,circulos
435799,11,1.625122,-0.415649,-0.442627,65.856934,5.187988,25.085449,circulos
435809,11,1.603271,-0.412598,-0.435303,63.476562,0.976562,23.132324,circulos
435819,11,1.567261,-0.388062,-0.419922,59.509277,-4.272461,19.836426,circulos
435829,11,1.497681,-0.416138,-0.394653,59.082031,-6.713867,21.484375,circulos
435839,11,1.451538,-0.420898,-0.366699,57.556152,-8.972168,24.108887,circulos
435849,11,1.426514,-0.398804,-0.359375,55.664062,-10.559082,27.404785,circulos
435859,11,1.45105,-0.367676,-0.359375,54.504395,-11.59668,30.578613,circulos
435869,11,1.46106,-0.355591,-0.376343,54.382324,-16.845703,35.095215,circulos
435891,11,1.444946,-0.333252,-0.381714,53.222656,-21.54541,37.414551,circulos
435901,11,1.463135,-0.314819,-0.395142,53.039551,-23.681641,38.024902,circulos
435910,11,1.446289,-0.328125,-0.406006,53.161621,-27.770996,36.499023,circulos
435920,11,1.410889,-0.349243,-0.396606,51.818848,-32.348633,31.860352,circulos
435930,11,1.302124,-0.38562,-0.372314,45.898437,-38.085937,20.263672,circulos
435940,11,1.276855,-0.417114,-0.358032,44.189453,-38.574219,16.845703,circulos
435950,11,1.249634,-0.438721,-0.345337,41.381836,-39.489746,15.50293,circulos
435960,11,1.218262,-0.454468,-0.339478,37.841797,-42.053223,16.723633,circulos
435970,11,1.199219,-0.47583,-0.343994,35.217285,-44.677734,19.287109,circulos
435980,11,1.179443,-0.477539,-0.316406,30.456543,-49.194336,25.268555,circulos
435990,11,1.178345,-0.458008,-0.332275,28.930664,-50.78125,26.855469,circulos
436000,11,1.160278,-0.464844,-0.315674,26.672363,-53.466797,26.123047,circulos
436010,11,1.126831,-0.449219,-0.284424,23.071289,-56.57959,24.047852,circulos
436020,11,1.078735,-0.44519,-0.259277,19.470215,-59.814453,21.789551,circulos
436030,11,1.026367,-0.443359,-0.230713,0.366211,-65.612793,20.141602,circulos
436040,11,0.928345,-0.435669,-0.154541,9.82666,-66.28418,20.935059,circulos
436050,11,0.896606,-0.426147,-0.112793,7.8125,-65.307617,23.254395,circulos
436060,11,0.867676,-0.414917,-0.098633,6.835937,-64.147949,28.442383,circulos
436070,11,0.85437,-0.400757,-0.087036,7.385254,-62.133789,35.15625,circulos
436080,11,0.862183,-0.392456,-0.074951,8.239746,-59.631348,41.687012,circulos
436090,11,0.869873,-0.382324,-0.050415,5.859375,-58.532715,50.170898,circulos
436100,11,0.842163,-0.358765,-0.053833,2.929688,-58.837891,51.330566,circulos
436110,11,0.843018,-0.341431,-0.060791,0.671387,-58.349609,51.574707,circulos
436121,11,0.861328,-0.309326,-0.052612,-0.793457,-56.945801,51.025391,circulos
436131,11,0.865234,-0.298218,-0.04895,-1.831055,-56.274414,51.269531,circulos
436141,11,0.871338,-0.284058,-0.039063,-4.02832,-56.884766,52.124023,circulos
436151,11,0.830322,-0.279297,-0.029785,-5.004883,-57.006836,51.879883,circulos
436161,11,0.817871,-0.278931,-0.019043,-5.981445,-55.847168,51.940918,circulos
436171,11,0.802979,-0.275024,-0.032471,-7.629395,-54.138184,52.062988,circulos
436181,11,0.794312,-0.280396,-0.058105,-9.033203,-52.734375,51.086426,circulos
436191,11,0.787842,-0.278442,-0.061157,-11.291504,-50.292969,41.19873,circulos
436201,11,0.757324,-0.203979,-0.00415,-18.859863,-49.01123,34.362793,circulos
436211,11,0.745728,-0.173706,0.01001,-20.996094,-47.241211,29.418945,circulos
436221,11,0.75293,-0.16394,0.001709,-21.54541,-46.020508,26.733398,circulos
436231,11,0.781494,-0.124146,-0.008179,-22.338867,-44.677734,25.085449,circulos
436241,11,0.795654,-0.089478,-0.007935,-23.071289,-44.128418,22.766113,circulos
436251,11,0.757202,-0.113159,0.000244,-25.512695,-47.241211,15.563965,circulos
436261,11,0.707397,-0.109985,0.02002,-29.23584,-49.133301,10.742188,circulos
436271,11,0.668945,-0.077271,0.05249,-32.836914,-48.583984,5.737305,circulos
436281,11,0.63269,-0.070679,0.075928,-35.522461,-46.447754,2.319336,circulos
436291,11,0.591675,-0.073486,0.091431,-37.841797,-43.884277,-0.793457,circulos
436301,11,0.561646,-0.064697,0.141846,-43.029785,-36.437988,-5.187988,circulos
436311,11,0.514038,-0.074463,0.13208,-43.945312,-32.897949,-3.662109,circulos
436321,11,0.497803,-0.085693,0.134399,-44.311523,-30.029297,0.305176,circulos
436331,11,0.495605,-0.082397,0.13269,-45.227051,-27.404785,5.249023,circulos
436341,11,0.491699,-0.055054,0.123047,-47.546387,-24.902344,10.070801,circulos
436351,11,0.483154,-0.015503,0.116699,-51.269531,-22.460937,16.418457,circulos
436361,11,0.440186,0.025757,0.124756,-51.818848,-20.935059,18.676758,circulos
436371,11,0.430908,0.036621,0.146484,-52.429199,-17.883301,19.897461,circulos
436381,11,0.405029,0.055908,0.170044,-54.199219,-14.526367,18.676758,circulos
436391,11,0.38269,0.084717,0.205322,-56.518555,-10.070801,15.319824,circulos
436401,11,0.37085,0.093628,0.224854,-57.617187,-4.577637,12.695313,circulos
436411,11,0.396362,0.085449,0.201172,-60.302734,4.943848,10.314941,circulos
436421,11,0.403564,0.095581,0.193115,-62.744141,8.178711,10.192871,circulos
436431,11,0.403931,0.111694,0.187012,-64.331055,10.803223,12.451172,circulos
436442,11,0.417725,0.139282,0.16626,-63.659668,12.695313,18.615723,circulos
436451,11,0.434814,0.145386,0.163574,-61.096191,14.587402,25.634766,circulos
436462,11,0.445068,0.169312,0.120117,-59.020996,18.798828,33.752441,circulos
436471,11,0.510376,0.239014,0.110229,-58.959961,22.155762,31.37207,circulos
436481,11,0.520264,0.241577,0.108398,-59.570312,25.390625,25.390625,circulos
436492,11,0.513062,0.228394,0.127686,-62.072754,28.198242,16.601562,circulos
436502,11,0.491455,0.221436,0.15332,-65.063477,31.311035,7.324219,circulos
436512,11,0.474976,0.210815,0.162231,-69.885254,38.635254,-1.647949,circulos
436522,11,0.482666,0.211426,0.117798,-70.129395,42.84668,-1.342773,circulos
436532,11,0.500488,0.210937,0.087891,-69.030762,47.119141,0.793457,circulos
436542,11,0.518311,0.192261,0.065308,-66.589355,50.231934,6.652832,circulos
436552,11,0.552612,0.176392,0.046997,-62.927246,52.185059,15.50293,circulos
436562,11,0.582764,0.164551,0.032104,-60.302734,53.344727,29.663086,circulos
436585,11,0.700195,0.21582,-0.036621,-61.401367,57.006836,33.508301,circulos
436594,11,0.76355,0.23877,-0.0802,-61.828613,58.654785,33.02002,circulos
436603,11,0.820312,0.25061,-0.112549,-62.011719,59.204102,31.005859,circulos
436612,11,0.86499,0.261963,-0.134766,-62.37793,58.776855,27.648926,circulos
436622,11,0.884033,0.276611,-0.145264,-65.551758,56.030273,19.104004,circulos
436632,11,0.87207,0.275391,-0.149414,-66.52832,55.297852,16.113281,circulos
436642,11,0.850586,0.288574,-0.155151,-66.589355,55.297852,14.404297,circulos
436652,11,0.850464,0.294067,-0.166016,-64.758301,56.884766,14.709473,circulos
436662,11,0.869751,0.294189,-0.197632,-62.133789,58.959961,16.784668,circulos
436672,11,0.89856,0.285278,-0.229736,-57.373047,61.035156,21.484375,circulos
436682,11,0.974487,0.279297,-0.293579,-56.82373,60.668945,21.42334,circulos
436692,11,1.012329,0.287598,-0.334106,-57.678223,59.570312,19.40918,circulos
436702,11,1.048462,0.305542,-0.35437,-58.898926,58.288574,15.808105,circulos
436712,11,1.087891,0.304443,-0.383667,-58.349609,57.922363,12.084961,circulos
436722,11,1.130981,0.307617,-0.416992,-58.288574,56.518555,6.103516,circulos
436743,11,1.252563,0.345459,-0.471313,-58.166504,49.133301,4.089355,circulos
436753,11,1.30835,0.367432,-0.494141,-56.762695,46.142578,5.79834,circulos
436762,11,1.364746,0.379517,-0.530762,-55.725098,42.419434,8.178711,circulos
436773,11,1.421997,0.397095,-0.55835,-55.114746,38.452148,8.972168,circulos
436783,11,1.483887,0.497559,-0.564453,-55.664062,30.273437,5.187988,circulos
436792,11,1.568726,0.533569,-0.562012,-55.664062,24.963379,2.075195,circulos
436803,11,1.590088,0.565186,-0.565796,-54.626465,19.958496,-1.647949,circulos
436813,11,1.57666,0.580933,-0.556885,-53.649902,15.197754,-5.67627,circulos
436823,11,1.561646,0.594727,-0.542114,-52.734375,11.047363,-10.314941,circulos
436833,11,1.558716,0.595703,-0.54126,-50.109863,3.173828,-17.700195,circulos
436843,11,1.58606,0.584473,-0.568604,-49.499512,-1.647949,-20.690918,circulos
436853,11,1.584595,0.58374,-0.571167,-49.01123,-6.896973,-23.376465,circulos
436863,11,1.571777,0.579102,-0.568726,-47.241211,-10.803223,-24.780273,circulos
436873,11,1.561646,0.571777,-0.576416,-44.73877,-14.526367,-23.620605,circulos
436883,11,1.553711,0.563843,-0.59021,-42.236328,-18.981934,-18.615723,circulos
436905,11,1.494141,0.557617,-0.600098,-35.339355,-33.325195,-19.40918,circulos
436914,11,1.447266,0.537109,-0.598267,-35.03418,-37.536621,-22.766113,circulos
436924,11,1.404785,0.521484,-0.567749,-35.27832,-41.137695,-27.22168,circulos
436934,11,1.343018,0.490967,-0.54187,-35.888672,-44.799805,-31.494141,circulos
436943,11,1.255615,0.453125,-0.505493,-37.475586,-49.133301,-34.851074,circulos
436953,11,1.23938,0.442627,-0.505127,-37.719727,-51.330566,-33.02002,circulos
436964,11,1.236206,0.430786,-0.49585,-37.04834,-53.710937,-30.517578,circulos
436974,11,1.19751,0.424316,-0.466675,-37.109375,-55.847168,-28.076172,circulos
436984,11,1.154663,0.407837,-0.44751,-35.827637,-58.532715,-24.230957,circulos
436994,11,1.154907,0.406006,-0.430786,-30.944824,-60.058594,-14.343262,circulos
437004,11,1.170288,0.430054,-0.426392,-28.808594,-61.767578,-11.59668,circulos
437014,11,1.148804,0.438721,-0.409668,-26.977539,-63.903809,-10.803223,circulos
437024,11,1.118652,0.442993,-0.398682,-25.57373,-66.40625,-11.413574,circulos
437034,11,1.095825,0.444092,-0.391846,-24.414062,-67.626953,-12.939453,circulos
437044,11,1.074707,0.45105,-0.387329,-23.4375,-67.871094,-18.188477,circulos
437065,11,1.076416,0.445679,-0.358154,-19.53125,-68.237305,-21.972656,circulos
437074,11,1.071411,0.447876,-0.3479,-19.226074,-70.678711,-23.803711,circulos
437084,11,1.062866,0.45874,-0.338745,-19.40918,-74.035645,-25.878906,circulos
437094,11,1.022827,0.472534,-0.296997,-19.226074,-77.880859,-29.052734,circulos
437104,11,0.907471,0.466675,-0.2052,-16.540527,-81.054687,-33.874512,circulos
437114,11,0.872681,0.485352,-0.174316,-14.770508,-79.101562,-35.766602,circulos
437124,11,0.868286,0.48291,-0.157837,-11.779785,-74.951172,-37.414551,circulos
437134,11,0.871094,0.467163,-0.131958,-8.300781,-70.617676,-39.733887,circulos
437144,11,0.875244,0.46814,-0.112549,-5.981445,-66.650391,-41.442871,circulos
437154,11,0.911743,0.48291,-0.117432,0.427246,-61.035156,-43.029785,circulos
437164,11,1.017578,0.461548,-0.171387,3.356934,-61.645508,-45.837402,circulos
437174,11,1.003052,0.447754,-0.151001,4.821777,-63.659668,-52.856445,circulos
437184,11,0.961792,0.42627,-0.129517,5.432129,-66.40625,-61.584473,circulos
437194,11,0.911499,0.389648,-0.127808,5.554199,-68.786621,-70.129395,circulos
437204,11,0.851318,0.366333,-0.124634,5.371094,-70.556641,-84.594727,circulos
437224,11,0.607056,0.235596,-0.010986,10.681152,-67.260742,-89.782715,circulos
437234,11,0.542725,0.191162,0.014648,13.427734,-64.147949,-86.853027,circulos
437244,11,0.506714,0.13501,0.033081,16.479492,-61.096191,-82.03125,circulos
437254,11,0.492676,0.109497,0.053223,18.554687,-59.143066,-75.744629,circulos
437264,11,0.505615,0.072388,0.027222,21.118164,-53.039551,-63.781738,circulos
437275,11,0.505127,0.049805,0.038574,22.277832,-51.513672,-60.302734,circulos
437285,11,0.48291,0.060547,0.060669,22.094727,-49.804687,-58.532715,circulos
437295,11,0.456665,0.061035,0.071167,22.216797,-47.607422,-56.57959,circulos
437305,11,0.455078,0.059814,0.062744,23.376465,-45.043945,-53.771973,circulos
437315,11,0.468018,0.047974,0.048828,26.062012,-40.283203,-47.912598,circulos
437325,11,0.509399,0.073364,0.064209,26.306152,-38.269043,-45.410156,circulos
437335,11,0.562866,0.086548,0.059082,27.770996,-35.766602,-41.381836,circulos
437345,11,0.564819,0.070801,0.077637,31.37207,-35.461426,-36.743164,circulos
437355,11,0.531616,0.048096,0.106689,34.362793,-36.071777,-32.470703,circulos
437365,11,0.474854,0.037964,0.152588,36.193848,-34.729004,-20.202637,circulos
437375,11,0.364868,0.055176,0.234985,42.297363,-32.104492,-9.094238,circulos
437385,11,0.383667,0.071289,0.236572,48.339844,-28.137207,6.835937,circulos
437395,11,0.449097,0.093628,0.202515,55.603027,-24.169922,23.986816,circulos
437405,11,0.516724,0.134399,0.185669,61.096191,-21.240234,35.03418,circulos
437415,11,0.566528,0.160156,0.194702,64.758301,-18.737793,38.085937,circulos
437425,11,0.593872,0.200317,0.262573,65.124512,-11.71875,22.460937,circulos
437435,11,0.654419,0.221436,0.238892,64.27002,-6.04248,11.901855,circulos
437445,11,0.716675,0.237427,0.201172,64.147949,-1.037598,0.549316,circulos
437455,11,0.762451,0.246338,0.178345,64.39209,2.807617,-10.131836,circulos
437465,11,0.784912,0.231812,0.150513,66.223145,4.638672,-17.456055,circulos
437475,11,0.775391,0.192749,0.100952,74.523926,2.929688,-17.578125,circulos
437485,11,0.66626,0.044067,0.10437,79.956055,1.220703,-12.023926,circulos
437495,11,0.590942,-0.017578,0.091431,82.763672,1.159668,-8.239746,circulos
437505,11,0.515869,-0.067749,0.078125,83.984375,2.929688,-8.056641,circulos
437515,11,0.472412,-0.119141,0.077148,84.228516,6.896973,-10.498047,circulos
437525,11,0.454956,-0.17395,0.086548,81.237793,18.859863,-20.202637,circulos
437535,11,0.392822,-0.237305,0.108032,78.552246,23.55957,-23.925781,circulos
437545,11,0.396362,-0.257935,0.087158,78.308105,28.503418,-23.31543,circulos
437556,11,0.407593,-0.287231,0.053589,79.223633,32.592773,-20.202637,circulos
437566,11,0.416626,-0.305908,0.022705,79.711914,35.644531,-16.540527,circulos
445635,12,0.734253,0.688721,-0.015503,-40.405273,64.819336,14.038086,circulos
445644,12,0.7948,0.838379,-0.000244,-36.804199,64.697266,4.455566,circulos
445665,12,0.946777,1.029785,-0.030029,-30.578613,64.575195,-2.868652,circulos
445674,12,0.98291,1.121582,-0.047119,-25.695801,64.453125,-6.408691,circulos
445684,12,1.014404,1.18042,-0.071655,-19.042969,64.880371,-10.498047,circulos
445695,12,1.074951,1.182739,-0.099976,-10.070801,69.763184,-17.578125,circulos
445704,12,1.246948,1.233398,-0.159546,5.79834,71.533203,-21.484375,circulos
445714,12,1.320435,1.257568,-0.181152,14.709473,72.875977,-25.878906,circulos
445724,12,1.400269,1.245117,-0.234985,24.658203,73.852539,-28.015137,circulos
445734,12,1.507568,1.205933,-0.305664,36.865234,72.998047,-28.320312,circulos
445744,12,1.589966,1.160278,-0.381958,47.912598,69.458008,-28.625488,circulos
445755,12,1.684448,1.062622,-0.460205,66.040039,55.175781,-29.663086,circulos
445765,12,1.674072,1.031372,-0.463867,70.922852,46.508789,-31.005859,circulos
445775,12,1.660278,0.975464,-0.479004,77.819824,39.855957,-31.311035,circulos
445785,12,1.663208,0.821045,-0.503296,87.70752,35.766602,-30.517578,circulos
445795,12,1.667725,0.651855,-0.508057,98.144531,33.26416,-31.799316,circulos
445805,12,1.704224,0.503906,-0.498413,107.055664,31.677246,-45.593262,circulos
445815,12,1.804321,0.23645,-0.519165,106.933594,29.846191,-51.330566,circulos
445825,12,1.852295,0.112305,-0.554565,106.506348,26.184082,-53.161621,circulos
445835,12,1.87439,0.048218,-0.575806,107.421875,20.812988,-51.269531,circulos
445845,12,1.902344,-0.034546,-0.586182,111.328125,15.075684,-46.386719,circulos
445855,12,1.947144,-0.185303,-0.599854,116.943359,3.295898,-32.897949,circulos
445865,12,1.980835,-0.356567,-0.60791,118.408203,-4.821777,-27.404785,circulos
445876,12,1.97998,-0.423706,-0.60376,115.783691,-13.427734,-26.123047,circulos
445885,12,1.974854,-0.492554,-0.578247,111.816406,-22.033691,-26.550293,circulos
445896,12,1.940186,-0.543823,-0.545288,106.689453,-30.700684,-26.184082,circulos
445905,12,1.898438,-0.606323,-0.525391,101.989746,-38.513184,-26.245117,circulos
445915,12,1.782959,-0.810669,-0.482666,93.62793,-52.612305,-21.240234,circulos
445925,12,1.686279,-0.867187,-0.432617,87.70752,-59.509277,-17.822266,circulos
445935,12,1.581055,-0.919312,-0.380981,82.03125,-65.307617,-14.160156,circulos
445946,12,1.502686,-0.947876,-0.32373,75.683594,-69.580078,-8.972168,circulos
445955,12,1.413452,-0.94873,-0.265625,68.17627,-73.059082,-4.02832,circulos
445965,12,1.307861,-0.943848,-0.148682,51.208496,-75.744629,2.563477,circulos
445975,12,1.098633,-1.026001,-0.072388,42.358398,-72.875977,4.02832,circulos
445986,12,0.998169,-1.068359,-0.016479,33.14209,-68.42041,7.69043,circulos
445995,12,0.903809,-1.101807,0.027466,24.475098,-62.561035,12.817383,circulos
446005,12,0.85498,-1.102417,0.062134,16.784668,-55.725098,18.615723,circulos
446015,12,0.818359,-1.086182,0.079468,3.173828,-44.006348,29.968262,circulos
446025,12,0.844482,-1.098755,0.011475,-4.089355,-41.07666,32.714844,circulos
446036,12,0.789429,-1.0354,0.008057,-12.023926,-41.748047,31.616211,circulos
446046,12,0.690063,-0.924683,0.043213,-17.63916,-45.10498,30.090332,circulos
446056,12,0.586426,-0.853271,0.081177,-20.202637,-46.447754,32.531738,circulos
446066,12,0.508545,-0.800659,0.121094,-20.202637,-44.311523,36.743164,circulos
446076,12,0.468506,-0.718262,0.185181,-22.644043,-35.095215,45.898437,circulos
446086,12,0.427246,-0.704468,0.201782,-29.663086,-31.982422,49.987793,circulos
446096,12,0.381226,-0.662231,0.209351,-38.452148,-28.442383,52.856445,circulos
446106,12,0.34436,-0.612427,0.20105,-45.349121,-23.4375,54.56543,circulos
446116,12,0.327637,-0.553467,0.163818,-50.720215,-18.554687,56.82373,circulos
446126,12,0.38147,-0.467163,0.038818,-58.410645,-14.526367,60.60791,circulos
446136,12,0.449219,-0.222046,-0.002563,-61.279297,-16.967773,60.058594,circulos
446146,12,0.472534,-0.15979,-0.021362,-62.683105,-21.54541,56.274414,circulos
446156,12,0.43811,-0.10022,-0.011108,-64.941406,-27.22168,50.720215,circulos
446166,12,0.374268,-0.044067,0.017334,-67.321777,-31.066895,43.457031,circulos
446176,12,0.290283,-0.045166,0.049072,-66.955566,-29.663086,30.395508,circulos
446186,12,0.167603,-0.125488,0.06958,-64.575195,-24.353027,29.11377,circulos
446196,12,0.150024,-0.164673,0.065186,-64.453125,-17.883301,30.700684,circulos
446206,12,0.146973,-0.165527,0.067139,-68.17627,-12.512207,32.775879,circulos
446216,12,0.145752,-0.096924,0.053833,-74.462891,-8.483887,33.38623,circulos
446226,12,0.14209,-0.019165,0.031616,-80.13916,-5.249023,16.296387,circulos
446236,12,0.12146,0.166626,0.033325,-85.81543,0.976562,24.719238,circulos
446246,12,0.070923,0.184448,0.047485,-86.791992,3.540039,20.324707,circulos
446256,12,0.040894,0.171387,0.064575,-87.463379,7.995605,16.601562,circulos
446266,12,0.02124,0.174683,0.079346,-90.148926,14.282227,12.756348,circulos
446277,12,0.021606,0.184082,0.077026,-92.773437,22.277832,8.178711,circulos
